央视频道,#genre#
开不了口,https://txmov2.a.kwimgs.com/bs3/video-hls/5252604667049179541_hlsb.m3u8
坑,https://txmov2.a.kwimgs.com/bs3/video-hls/5224738614374516835_hlsb.m3u8
坑,https://vd3.bdstatic.com/mda-ph4fhjeba5u11w7x/720p/h264/1691233166920479250/mda-ph4fhjeba5u11w7x.mp4
上热搜了,https://txmov2.a.kwimgs.com/bs3/video-hls/5218546160712087184_hlshd15.m3u8
对视50秒,https://txmov2.a.kwimgs.com/bs3/video-hls/5235716135733341492_hlshd15.m3u8
马上到,https://txmov2.a.kwimgs.com/bs3/video-hls/5256545284169620183_hlshd15.m3u8
初见照相馆,https://txmov2.a.kwimgs.com/bs3/video-hls/5234590236352772529_hlshd15.m3u8
恋爱保险,https://txmov2.a.kwimgs.com/bs3/video-hls/5196591116322611782_hlsb.m3u8
同学会,https://vd3.bdstatic.com/mda-ph4fwpc174w60zvg/360p/h264/1691234295970938202/mda-ph4fwpc174w60zvg.mp4
同学会,https://txmov2.a.kwimgs.com/bs3/video-hls/5227553308164378988_hlshd15.m3u8
街头卫士,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708889618362322_hlshd15.m3u8
开往春天的幸福,https://txmov2.a.kwimgs.com/bs3/video-hls/5241064162376216322_hlsb.m3u8
开往春天的幸福,https://vd4.bdstatic.com/mda-ph4ed0f1mg21dbra/720p/h264/1691230284848984877/mda-ph4ed0f1mg21dbra.mp4
你摊上事了,https://vd2.bdstatic.com/mda-ph7encbycui2jsz1/360p/h264/1691490426342582737/mda-ph7encbycui2jsz1.mp4
演戏给你看,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376192625816947_hlsb.m3u8
父与子,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257492751370032_hlsb.m3u8


还不还,https://txmov2.a.kwimgs.com/bs3/video-hls/5203065042375807425_hlsb.m3u8
喜上加喜,https://txmov2.a.kwimgs.com/bs3/video-hls/5204190940245326732_hlsb.m3u8
暖冬,https://txmov2.a.kwimgs.com/bs3/video-hls/5245849238305767635_hlsb.m3u8
演戏给你看,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376192625816947_hlshd15.m3u8
演戏给你看,https://vd2.bdstatic.com/mda-ph4ef5pq5eb7q700/360p/h264/1691230544278970198/mda-ph4ef5pq5eb7q700.mp4
马路情歌,https://txmov2.a.kwimgs.com/upic/2021/10/12/05/BMjAyMTEwMTIwNTU5MjdfNjEzNzE5MDE2XzU4OTAxNDk3MDc3XzJfMw==_b_B1984a86479a59d8fe57a356f72d595ec.mp4
酒后吐真言,https://txmov2.a.kwimgs.com/bs3/video-hls/5221360867298614108_hlshd15.m3u8
宋小宝小品集锦第01集,https://vip.ffzy-play2.com/20230216/28444_1185c55e/2000k/hls/mixed.m3u8
极速频道,#genre#
翡翠台,http://ali.hlspull.yximgs.com/live/9304886eec159fbf3dea64995d29991f.flv
翡翠台,http://ali.hlspull.yximgs.com/live/18f980f9818fba559f249cdb44d01d2c.flv
翡翠台,http://ali.hlspull.yximgs.com/live/e61b18cb1a116ea4a5c63d8986386e40.flv
翡翠台,http://ali.hlspull.yximgs.com/live/49877e0e6ef6040be029bdff3c4b362e.flv
TVB Plus,http://ali.hlspull.yximgs.com/live/e606307527526806b12551636d5a63ee.flv
TVB Plus,http://ali.hlspull.yximgs.com/live/bb12e2b081e6a91ac6ca396655485a70.flv
TVB无线新闻台,http://ali.hlspull.yximgs.com/live/961ea686a10ea0a1f149f2368c209ed9.flv
TVB无线新闻台,http://ali.hlspull.yximgs.com/live/2153c1c4a2d1952f8d249174b7d315ce.flv
TVB明珠台,http://ali.hlspull.yximgs.com/live/dac84c38d28dbc51649479dd0f7c6a91.flv
TVB直播台,http://ali.hlspull.yximgs.com/live/811373776d6d6a2b7f17d0c036c91c5c.flv
TVB星河频道,http://ali.hlspull.yximgs.com/live/27907f4750993336d111da8ad72e3da8.flv
凤凰资讯台,http://ali.hlspull.yximgs.com/live/985141199054a0fdd3e775f53f2ed5cf.flv
凤凰资讯台,http://ali.hlspull.yximgs.com/live/46a61ebbce7a8143bf8c3484acdcf99c.flv
凤凰香港台,http://ali.hlspull.yximgs.com/live/d5fd5e979bfae72f00244408e02bd509.flv
凤凰中文台,http://ali.hlspull.yximgs.com/live/c340563fe318f11e8efc4872e9c089a3.flv
星空卫视,http://ali.hlspull.yximgs.com/live/b93351b2356ab92969a65e6514910310.flv
TVB Pearl Drama 明珠劇集台,http://ali.hlspull.yximgs.com/live/aed6cc602591cdf0cb7dfe200dbe0773.flv
TVBJ1,http://ali.hlspull.yximgs.com/live/7967343c87e7fe9f6fb64337d67cdf43.flv
TVB Drama 翡翠劇集台,http://ali.hlspull.yximgs.com/live/36be0473a6a41bc521596405e532c314.flv
POP C,http://ali.hlspull.yximgs.com/live/a395a8e5dbf5dae064d28f78624fe647.flv
Now爆谷台,http://ali.hlspull.yximgs.com/live/8e800607f693abf521fd31b516ff37f8.flv
Now爆谷台,http://ali.hlspull.yximgs.com/live/6619dfecf31c73c8ded81dc13ce75fa6.flv
Now爆谷星影台,http://ali.hlspull.yximgs.com/live/d5a0950264f0760685fd827fa38738bf.flv
Now華劇台,http://ali.hlspull.yximgs.com/live/b9c57910f97b4555b6619548ac59ead0.flv
Now華劇台,http://ali.hlspull.yximgs.com/live/b50a55e537891df77d7bc090dc6ec783.flv
Now劇集台,http://ali.hlspull.yximgs.com/live/c9cdbfb40b74da93c308973ea06d0232.flv
Now劇集台,http://ali.hlspull.yximgs.com/live/6f88e589b1ff9bbdd65ac1c16a2796f6.flv
Now新闻台,http://ali.hlspull.yximgs.com/live/97b3f80e4f76367f0ca8e38cebd0664c.flv
Now直播台,http://ali.hlspull.yximgs.com/live/b572c3d4109534a930068f804f44449e.flv
Now财经台,http://ali.hlspull.yximgs.com/live/cec5af3e32b105296fb9ed5bb26e0ab1.flv
NowJelli紫金国际,http://ali.hlspull.yximgs.com/live/7f72bdb50ede22d82d6521739945c076.flv
NowSports1,http://ali.hlspull.yximgs.com/live/7be99e8c182e63bbe31ae952a502f636.flv
NowSports2,http://ali.hlspull.yximgs.com/live/1ff21fb07393be89bab5feefbc10a2a3.flv
NowSports3,http://ali.hlspull.yximgs.com/live/7f4c7e4c2e7bd22c57c46ed35c896b44.flv
NowSports4,http://ali.hlspull.yximgs.com/live/9fb2d31992286168934823308bebd8c2.flv
NowSports5,http://ali.hlspull.yximgs.com/live/91d9adaa38dad89ee4acacb20e7a13f1.flv
NowSports6,http://ali.hlspull.yximgs.com/live/89151d4758b1593158a8d8dfffae2f12.flv
NowSports7,http://ali.hlspull.yximgs.com/live/9e0dce134f5d276fcfd9e3d9f5c47fb9.flv
NowSports英超1台,http://ali.hlspull.yximgs.com/live/add1699fc6ccd2829884d77439bdf30a.flv
NowSports英超2台,http://ali.hlspull.yximgs.com/live/8efc777065a6c7aa2ecf060be47e3bac.flv
NowSports英超3台,http://ali.hlspull.yximgs.com/live/dd1aced083aba8fc4d2cfd24b3b11fc0.flv
NowSports英超5台,http://ali.hlspull.yximgs.com/live/34b6915a649208956b71d7bbcaaa929e.flv
NowSports英超6台,http://ali.hlspull.yximgs.com/live/6619e5b9e197c682290ce3a0df726399.flv
bEINSports1,http://ali.hlspull.yximgs.com/live/af5b971d98dd8adacbad8c35a469f471.flv
bEINSports2,http://ali.hlspull.yximgs.com/live/4a783652499f264131df34ed807a09b1.flv
Now630体育台,http://ali.hlspull.yximgs.com/live/5f83745be14858973f865be15a0b43f3.flv
澳门莲花,http://ali.hlspull.yximgs.com/live/1ff12a21eb515254151d578101f2b810.flv
TVB功夫台,http://ali.hlspull.yximgs.com/live/d015c5bdb2cf5bed61dc9c8075d84a98.flv
TVB功夫台,http://ali.hlspull.yximgs.com/live/ce4985130f57cafc9d104d2927ae093e.flv
WOW TV,http://ali.hlspull.yximgs.com/live/ede85485d5fd2aefa9d5f49b10747b06.flv
KTSF26美国旧金山,http://ali.hlspull.yximgs.com/live/585fc16ddbebcd6556ff3f61a8311e1f.flv
KR ALL TV,http://ali.hlspull.yximgs.com/live/d48738445f14195eb72308886610d058.flv
中国电影频道,http://ali.hlspull.yximgs.com/live/6316f44a394f6d6fa80aa7aff17e0518.flv
Thrill,http://ali.hlspull.yximgs.com/live/b0edb65262dc246e8bf923aeede13a28.flv
天映经典,http://ali.hlspull.yximgs.com/live/dc2fcf32e281433d52c20230db6995ac.flv
天映经典,http://ali.hlspull.yximgs.com/live/21bdb39b14fa971218acd7475a473beb.flv
HOY 77,http://ali.hlspull.yximgs.com/live/7ad0c3791b1a41eadbd3815336bf76e4.flv
HOY 78,http://ali.hlspull.yximgs.com/live/64494fd00ed7a6938936079fba1a3765.flv
無線衛星亞洲台,http://ali.hlspull.yximgs.com/live/1f72e502a7c73c601fba918a91241594.flv
ViuTV,http://ali.hlspull.yximgs.com/live/c9eb3b78af4153324634b622186fe09b.flv
ViuTV,http://ali.hlspull.yximgs.com/live/9d472796c3dc67485783d653d6b90fba.flv
RTHK 31,http://ali.hlspull.yximgs.com/live/ac490b52b58ec8093da60d809504bd58.flv
RTHK 32,http://ali.hlspull.yximgs.com/live/3fae349614fe968e82a017a1bdcdcaaf.flv
RTHK 33,http://ali.hlspull.yximgs.com/live/c3e076dbbda752ef13f3fb55e2d2f0b2.flv
RTHK 35,http://ali.hlspull.yximgs.com/live/9e56a289ff5f5f203d2b0a0f55abb6b5.flv
新时代1,http://ali.hlspull.yximgs.com/live/13b8e9c57cb1ef47a92b38e41c0e0a13.flv
城市电视,http://ali.hlspull.yximgs.com/live/25789ed1910ed76853a05655f00c7a1f.flv
FashionBox,http://ali.hlspull.yximgs.com/live/1053637921a16bc5990b25e17164bfc2.flv
FashionBox,http://ali.hlspull.yximgs.com/live/9e29f6c2e7bfa8b8bd1d15f7150aa727.flv
tvN,http://ali.hlspull.yximgs.com/live/c55e211f4bc07eb18a43f62656cd4915.flv
ROCK超级娱乐,http://ali.hlspull.yximgs.com/live/6d56c83accd7e2984bdd25b229d14907.flv
ROCK综艺娱乐,http://ali.hlspull.yximgs.com/live/52fc170f1db802b9b3d531a6329b3cf0.flv
神州新闻台,http://ali.hlspull.yximgs.com/live/988ef7072d81832d9825c4c5096db5f5.flv
神州新闻台,http://ali.hlspull.yximgs.com/live/64c534f068ad4a661206f8b9d24d78db.flv
HKC18台,http://ali.hlspull.yximgs.com/live/f79b0281a8b9d2496d37c0f532cb8783.flv
黄金翡翠台,http://ali.hlspull.yximgs.com/live/1188da37c99ad36f2c1eafde2246ef57.flv
黄金翡翠台,http://ali.hlspull.yximgs.com/live/b2c016b891a7ece4da7fdae6f40fd4e4.flv
C18跑马,http://ali.hlspull.yximgs.com/live/a2699a09c189fd2490e44b29c4e17486.flv
MyTV千禧经典台,http://ali.hlspull.yximgs.com/live/9bd56c1f27fa3d6586cc0f91fbbfb631.flv
亚洲剧台,http://ali.hlspull.yximgs.com/live/be1928608d611c11aa73f39b1ea020c1.flv
亚洲剧台,http://ali.hlspull.yximgs.com/live/0971d53bdf0c10d5e86f0f2a70636e60.flv
华语剧台,http://ali.hlspull.yximgs.com/live/6e01a0c8298206901380fd1aa74dbe21.flv
华语剧台,http://ali.hlspull.yximgs.com/live/8db8e46cf1cef43d90a754f4a99b1591.flv
Kix,http://ali.hlspull.yximgs.com/live/8110b6fb747e28b76ecc3b70c8b73826.flv
TVB娱乐新闻,http://ali.hlspull.yximgs.com/live/a7783c4c0184dcd08f33a9c00fdfecdd.flv
TVB娱乐新闻,http://ali.hlspull.yximgs.com/live/b567ac2f3f325a544dcc2736232f7f52.flv
黃金華劇台,http://ali.hlspull.yximgs.com/live/fb51589b8ee30ee07c35e9ad7009dea4.flv
黃金華劇台,http://ali.hlspull.yximgs.com/live/b50a55e537891df77d7bc090dc6ec783.flv
TVBSuperFree,http://ali.hlspull.yximgs.com/live/6809fd1b89d64a22df5d18731ee3d56d.flv
TVBSuperFree,http://ali.hlspull.yximgs.com/live/7b656cde8979a2ab3b2e3be87a416ff0.flv
Hands UP,http://ali.hlspull.yximgs.com/live/2d06f5c6e1152b529238672f2fb1ce7a.flv
Hands UP,http://ali.hlspull.yximgs.com/live/fc454d8632c39c2252f983d7fc6a7c8c.flv
ZooMoo,http://ali.hlspull.yximgs.com/live/304b5a55d8908e3aa57aac2090a6a0ab.flv
Nickelodeon,http://ali.hlspull.yximgs.com/live/5544d7ace9e2ef842e1e88e25c17456e.flv
NickJr儿童频道,http://ali.hlspull.yximgs.com/live/2fee9f462afe8a42695c8838c14fc52a.flv
DreamWorks,http://ali.hlspull.yximgs.com/live/5339b81318ce34ec3a1b1260defeb454.flv
美亚电影,http://ali.hlspull.yximgs.com/live/bf252f783f8f5fad06fce08cdb0e308b.flv
美亚电影,http://ali.hlspull.yximgs.com/live/66837080cada89f836d406c01245331d.flv
HBO,http://ali.hlspull.yximgs.com/live/688147d9a6f9c16a6c5b2f071d393ef0.flv
HBO,http://ali.hlspull.yximgs.com/live/4ef58859a2350c0b61e10f0de73a2dc2.flv
AXN,http://ali.hlspull.yximgs.com/live/17289aec55b86e9cfe8dec62ee56ffc2.flv
Animax,http://ali.hlspull.yximgs.com/live/23fba0732c0e063e4ac3f0b785d0ddbb.flv
Animax,http://ali.hlspull.yximgs.com/live/dba253dc2fc9b2bfcac738a94273415b.flv
Animax,http://ali.hlspull.yximgs.com/live/1e16e0ae00484301a0a55bbd18054553.flv
Love Nature,http://ali.hlspull.yximgs.com/live/274b72a9becb17bedc32bfe7ba39cd7a.flv
Love Nature,http://ali.hlspull.yximgs.com/live/279c306d5973cf98b44890c5917de123.flv
CreationTV,http://ali.hlspull.yximgs.com/live/5ae4ef9542819556e72e04c9035b50aa.flv
mySUPER直播足球5台,http://ali.hlspull.yximgs.com/live/17e9473287e77d4b1cb4adcdb758d439.flv
中视,http://ali.hlspull.yximgs.com/live/f826101f16fc8cbc8ae03f0b508a5e59.flv
中视新闻,http://ali.hlspull.yximgs.com/live/69708394cbe2023d086987f9252195a5.flv
中视经典,http://ali.hlspull.yximgs.com/live/9fae0cab5f58a75aa578b3a177e0b358.flv
公视,http://ali.hlspull.yximgs.com/live/6cec50131df33a5aaaf617ccea02e56b.flv
公视,http://ali.hlspull.yximgs.com/live/6e3ca1a78fbe4ddb4cf864ba54b72584.flv
小公视,http://ali.hlspull.yximgs.com/live/296217ea27c723987419e674110a0d28.flv
公视戏剧,http://ali.hlspull.yximgs.com/live/5f9180d7aee132659bcf93f3ae66cad4.flv
公视台语台,http://ali.hlspull.yximgs.com/live/de8fb007c06c56370a9b8bb102b47f72.flv
民视,http://ali.hlspull.yximgs.com/live/7442de0053f268ab4b92bee3d4f452f2.flv
民视第一台,http://ali.hlspull.yximgs.com/live/71925294d24963fa31582d5a9ddd9f1d.flv
民视台湾台,http://ali.hlspull.yximgs.com/live/0e78cf6cba7465eab9168ac96d360877.flv
民视新闻台,http://ali.hlspull.yximgs.com/live/8ed86c89fa5253f326485fc09374db8f.flv
民视新闻台,http://ali.hlspull.yximgs.com/live/3c688445f31016d39e6874421f594e25.flv
民视影剧台,http://ali.hlspull.yximgs.com/live/ee7dfec8869d64ec9ea0cc25de363f00.flv
台视,http://ali.hlspull.yximgs.com/live/0c260a4e6d02b30d07c39bc9f827cc29.flv
台视,http://ali.hlspull.yximgs.com/live/eca20419080b22102f679006fc58eb31.flv
台视,http://ali.hlspull.yximgs.com/live/806a8803797da66759b5341f57281138.flv
台视新闻HD,http://ali.hlspull.yximgs.com/live/d0f1925bcd0e7d8756f7bfa0c130c3ed.flv
台视综合,http://ali.hlspull.yximgs.com/live/849708f884f80650a2b4233e7b20002d.flv
台视财经,http://ali.hlspull.yximgs.com/live/23adade0d18298f2db5083558ec5d3c3.flv
台视财经,http://ali.hlspull.yximgs.com/live/23adade0d18298f2db5083558ec5d3c3.flv
台视财经,http://ali.hlspull.yximgs.com/live/3f23bc4d95b7d411e4feee9e08364d7c.flv
台湾戏剧,http://ali.hlspull.yximgs.com/live/fd90d37a30622550c0a9f76d86c1a800.flv
华视,http://ali.hlspull.yximgs.com/live/42788a86acc6c65dce846794664d79b0.flv
华视,http://ali.hlspull.yximgs.com/live/0415fee754de25d9dc6bafd402c78b8d.flv
CTS华视新闻资讯,http://ali.hlspull.yximgs.com/live/b0972d7a4d0a39e4f2e998e318de5b6a.flv
CTS华视新闻资讯,http://ali.hlspull.yximgs.com/live/9c7e8a6fd4dffa83bd364d19c935624b.flv
霹雳台湾台,http://ali.hlspull.yximgs.com/live/e2c2d8d97d38f649ec9a289c10f4b0bf.flv
壹新闻,http://ali.hlspull.yximgs.com/live/a68ad776083c68e86f89c25be669c0e1.flv
壹新闻,http://ali.hlspull.yximgs.com/live/9a6ed894e86cf79224e5d1b0df10f57d.flv
壹电影,http://ali.hlspull.yximgs.com/live/aa00ec96410003f4604e349d5a2d69a7.flv
JET综合台,http://ali.hlspull.yximgs.com/live/99e9d8f200e873981ff60a956250cd98.flv
年代新闻,http://ali.hlspull.yximgs.com/live/89cf8470a7ac7373a622bc4b7b82170c.flv
年代Much,http://ali.hlspull.yximgs.com/live/4009a15cd09e29d39a9e2aef5a848335.flv
非凡新闻,http://ali.hlspull.yximgs.com/live/1bc35061308750f8c8b2466e6911d8a2.flv
非凡商业,http://ali.hlspull.yximgs.com/live/83978d3dff3066396737a96a66707442.flv
寰宇新闻台湾,http://ali.hlspull.yximgs.com/live/ac8036bb66aa0aa54779c7dfa1ee8e74.flv
寰宇财经,http://ali.hlspull.yximgs.com/live/00a37586bbd0c454c400b39e8e68f995.flv
鏡新闻,http://ali.hlspull.yximgs.com/live/b19f00925366f1cb5ac9e7dc148f14d2.flv
东森超视美洲,http://ali.hlspull.yximgs.com/live/f4d976d287bfbe8c43a0ce97e84751e6.flv
东森美洲,http://ali.hlspull.yximgs.com/live/ab2036c0798747e2b4881041bb703e2f.flv
东森美洲,http://ali.hlspull.yximgs.com/live/70772587372de9d03e530bc73bd0d933.flv





港澳频道,#genre#
凤凰中文,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰中文,http://222.186.57.43:22222/php/fhx.php?id=fhzw
凤凰资讯,http://222.186.57.43:22222/php/fhx.php?id=fhzx
凤凰香港,http://222.186.57.43:22222/php/fhx.php?id=fhhk
凤凰中文,http://122.224.232.226:8888/udp/233.50.200.191:5140
凤凰资讯,http://122.224.232.226:8888/udp/233.50.200.192:5140
HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
港台电视31,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_1296_av-b.m3u8
港台电视32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
重温经典台,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
澳门莲花台,http://61.244.22.5/ch3/ch3.live/chunklist.m3u8
澳视澳门台,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视卫星台,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视综艺台,http://61.244.22.5/ch6/hd_ch6.live/playlist.m3u8
澳视葡文台,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳门体育台,http://61.244.22.5/ch4/sport_ch4.live/playelist.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
ASTV亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
经典重温,http://cg12.hunancatv.cn:9090/live/CWJD.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=1503359536318867014&srchost=172.16.22.158:8060&gid=OHehEP1KV9FqguWiPXrX6Q%3D%3D
澳视澳门,http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
澳门莲花,http://php.jdshipin.com:8880/amlh.php
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
TVB Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
TVB-Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
TVB星河台,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
无线新闻,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
TVB-jade,https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,https://epg.pw/stream/9d0b87502ccb47a1a2c8211dc602777d5146e941c631c933743048da0b44053d.m3u8
台湾频道,#genre#
中天新聞台,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天電視2台,http://cdn.iptv8k.top/dl/jspd.php?id=23
中天亞洲台,http://cdn.iptv8k.top/dl/jspd.php?id=12
環宇新聞台,http://cdn.iptv8k.top/dl/jspd.php?id=7
民視台灣台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv001
民視,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv002
民視第壹台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv003
民視綜藝,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv004
豬哥亮歌廳秀,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv006
中天新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv009
非凡新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv010
影迷數位電影台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv011
視納華仁紀實頻道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv013
時尚運動X,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv014
GLOBETROTTER,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv016
amc電影台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv017
達文西頻道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv018
八大精彩台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv034
八大綜藝台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv039
中視,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv040
華視,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv041
公視戲劇,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv042
客家電視台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv043
靖天卡通台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv044
靖洋戲劇台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv045
靖天綜合台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv046
靖天日本台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv047
非凡商業,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv048
采昌影劇,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv049
台視新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv051
華視新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv052
GinxTV,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv053
靖天歡樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv054
靖天映畫,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv055
台視財經,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv056
靖洋卡通台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv057
靖天戲劇台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv058
古典音樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv059
靖天電影台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv061
靖天育樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv062
靖天國際台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv063
中視菁采,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv064
靖天資訊台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv065
台視,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv066
tvbs精采台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv067
tvbs歡樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv068
愛爾達娛樂,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv070
tvbs新聞台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv072
tvbs,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv073
中視新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv074
鏡新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv075
CATCHPLAY電影台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv076
TRACE SPORTS STARS,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv077
阿裏郎,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv079
中視經典,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv080
TRACE URBAN,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv082
MEZZO LIVE,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv083
國會頻道1,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv084
國會頻道2,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv085
智林體育台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv101
國際財經,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv104
第1商業台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv109
東森新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv152
東森財經新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv153
民視,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv155
民視台灣台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv156
美國之音,http://222.186.57.43:22222/php/litv.php?id=litv-ftv03
民視旅遊,http://222.186.57.43:22222/php/litv.php?id=litv-ftv07
民視影劇,http://222.186.57.43:22222/php/litv.php?id=litv-ftv09
半島新聞,http://222.186.57.43:22222/php/litv.php?id=litv-ftv10
民視新聞台,http://222.186.57.43:22222/php/litv.php?id=litv-ftv13
愛放動漫,http://222.186.57.43:22222/php/litv.php?id=litv-ftv15
好消息,http://222.186.57.43:22222/php/litv.php?id=litv-ftv16
好消息2台,http://222.186.57.43:22222/php/litv.php?id=litv-ftv17
龍華卡通,http://222.186.57.43:22222/php/litv.php?id=litv-longturn01
龍華電影,http://222.186.57.43:22222/php/litv.php?id=litv-longturn03
